GRIDCODE,CVIDE,Fb,Area VEGxCELDA,AREA ENTIDADxMUN
261125,24019,0.004580385,809855.80,176809538.4
262100,14035,0.006071893,3442598.37,566972830.5
262101,14035,0.066316126,3679743.80,55487918.43
262101,14035,0.00127663,723814.60,566972830.5
262102,14035,0.103578641,5747363.21,55487918.43
262103,14035,0.051716608,2869646.91,55487918.43
262104,14035,0.00363024,201434.44,55487918.43
262104,14053,0.001020165,1317086.33,1291052581
262104,14053,0.001947248,668755.66,343436287.4
262104,14053,0.000156398,53712.82,343436287.4
262104,14053,0.000352642,455279.41,1291052581
262105,14053,0.000225706,291398.40,1291052581
262105,14053,0.019196743,6592857.99,343436287.4
262105,14053,0.001606972,2074684.91,1291052581
262106,14053,0.000870727,1124154.21,1291052581
262106,14053,0.02293248,7875845.79,343436287.4
262107,14053,0.002267103,2926949.64,1291052581
262107,14053,0.017683194,6073050.36,343436287.4
262108,14053,0.006944309,8965467.93,1291052581
262108,14053,0.000100549,34532.07,343436287.4
262109,14053,0.004109617,5305731.27,1291052581
262109,14053,0.01075678,3694268.73,343436287.4
262110,14053,0.006695979,8644860.77,1291052581
262110,14053,0.001034076,355139.23,343436287.4
262111,14053,0.000564081,728258.44,1291052581
262111,14053,0.000394308,509072.66,1291052581
262111,14053,0.02203946,7569150.45,343436287.4
262112,14053,0.00411574,5313637.38,1291052581
262112,14053,0.002391232,3087206.44,1291052581
262112,14053,0.001744592,599156.18,343436287.4
262113,14053,0.00298329,3851584.15,1291052581
262113,14053,0.003875068,5002916.99,1291052581
262113,14053,0.000423656,145498.86,343436287.4
262114,14064,0.002791617,2165499.53,775715080.6
262114,14064,0.000158278,122778.37,775715080.6
262114,14053,0.000299684,386907.40,1291052581
262114,14053,0.004666385,6024548.43,1291052581
262114,14053,0.000677442,232658.07,343436287.4
262114,14053,5.23667E-05,67608.20,1291052581
262115,14064,0.00288882,2240901.48,775715080.6
262115,14064,0.008044851,6240512.07,775715080.6
262115,14053,0.000401677,518586.45,1291052581
262116,14064,0.011445387,8878359.11,775715080.6
262116,11022,0.000299237,121640.89,406503905.7
262117,14064,0.001592153,1235056.78,775715080.6
262117,14064,0.002141661,116804.89,54539384.19
262117,11022,0.00310413,1261840.91,406503905.7
262117,11022,0.035253269,6386297.43,181154756.3
262118,11022,0.001520937,618266.84,406503905.7
262118,11022,0.046268358,8381733.16,181154756.3
262119,11022,0.011242348,4570058.46,406503905.7
262119,11022,0.024453907,4429941.54,181154756.3
262120,11022,0.00537922,2186674.07,406503905.7
262120,11022,0.00271822,492418.39,181154756.3
262125,11030,0.000787137,1001808.04,1272723124
262125,11022,0.001964415,798542.51,406503905.7
262126,11030,0.006000104,7636471.07,1272723124
262126,11022,0.003354282,1363528.93,406503905.7
262127,11030,0.007040093,8960089.59,1272723124
262127,11022,9.81797E-05,39910.41,406503905.7
262128,11030,0.005759445,7330178.42,1272723124
262129,11030,0.000845706,1076349.32,1272723124
262130,11030,0.000895851,1140170.26,1272723124
262131,11030,0.003633019,4623826.86,1272723124
262132,11030,0.006421684,8173026.04,1272723124
262132,11030,0.00053917,686214.56,1272723124
262133,11030,0.003309916,4212606.76,1272723124
262133,11030,0.003761536,4787393.24,1272723124
262134,11030,0.002545281,3239437.88,1272723124
262137,11030,0.005276415,3391197.45,642708677
262138,11030,0.012221191,7854665.65,642708677
262139,11030,0.013309506,8554134.93,642708677
262139,11030,0.000380548,244581.79,642708677
262139,11029,0.001732035,201283.27,116211990.5
262140,11030,0.003279023,2107456.23,642708677
262140,11030,0.000619437,398117.25,642708677
262140,11029,0.006139794,713517.64,116211990.5
262140,11029,0.049744513,5780908.88,116211990.5
262141,11029,0.01067645,1240731.47,116211990.5
262141,11029,0.008882474,2446176.29,275393568.9
262141,11029,0.045718968,5313092.24,116211990.5
262142,11029,0.000655404,76165.84,116211990.5
262142,11029,0.026828112,7388289.50,275393568.9
262142,11029,0.013213307,1535544.65,116211990.5
262143,11029,0.015015757,4135242.95,275393568.9
262143,11029,0.017664745,4864757.05,275393568.9
262144,11029,0.028373627,7813914.37,275393568.9
262144,11029,0.002741707,755048.51,275393568.9
262145,11029,0.006710341,1847984.86,275393568.9
262146,11033,0.001436775,840044.80,584674052.4
262146,11033,1.83041E-06,1070.19,584674052.4
262146,11029,0.016647445,4584599.25,275393568.9
262146,11029,0.007560857,2082211.42,275393568.9
262147,11033,0.005681892,3322054.74,584674052.4
262147,11033,0.000660874,386395.93,584674052.4
262147,11029,1.55078E-06,427.07,275393568.9
262147,11029,0.000317926,87554.65,275393568.9
262148,24032,0.000599367,321421.01,536267304.3
262149,24032,0.002727687,1462769.47,536267304.3
262150,24032,0.016015189,8588422.06,536267304.3
262150,24032,0.000119226,71460.65,599373393.7
262151,24043,0.001608665,297419.99,184886250.9
262151,24043,0.013526617,768968.34,56848534.88
262151,24032,0.000403112,241614.78,599373393.7
262151,24032,0.010259962,5502082.36,536267304.3
262151,24032,0.000919742,551269.00,599373393.7
262152,24043,0.044026303,8139858.06,184886250.9
262152,24043,0.001545565,87863.12,56848534.88
262152,24043,0.013452969,764781.55,56848534.88
262153,24043,0.011175054,2066113.82,184886250.9
262153,24043,0.00785311,446437.80,56848534.88
262154,24043,0.014279984,2640172.73,184886250.9
262155,24043,0.02263829,4185508.58,184886250.9
262155,24043,0.01220881,694052.94,56848534.88
262155,24043,0.002437861,138588.81,56848534.88
262156,24043,0.02892947,1644597.99,56848534.88
262156,24043,0.069200809,3933964.58,56848534.88
262156,11033,0.002177485,753757.33,346159523.4
262156,11033,0.006726881,2328573.93,346159523.4
262157,11033,0.012911171,4469324.71,346159523.4
262157,11033,0.008912438,3085125.37,346159523.4
262157,11033,0.002019501,699069.51,346159523.4
262158,11033,0.002347148,812487.58,346159523.4
262158,11033,0.02363202,8180448.64,346159523.4
262159,11033,0.009714166,3362650.95,346159523.4
262159,11033,0.003087307,1068700.68,346159523.4
262159,11033,0.013198101,4568648.37,346159523.4
262160,11033,0.00022241,76989.36,346159523.4
262160,11033,0.025774309,8922022.56,346159523.4
262160,11033,2.85439E-06,988.07,346159523.4
262161,11033,0.000423652,146651.17,346159523.4
262161,11033,0.016056356,5558060.56,346159523.4
262161,11033,0.003981312,2327769.80,584674052.4
262162,11033,0.001377353,476783.97,346159523.4
262162,11033,0.009855606,5762316.81,584674052.4
262163,11033,0.019964331,6910843.21,346159523.4
262163,11033,0.000152387,89096.49,584674052.4
262164,11043,0.011985469,2703593.77,225572623.1
262164,11033,0.012825106,4439532.47,346159523.4
262165,11043,0.014382823,3244371.04,225572623.1
262165,11033,0.000724707,250864.09,346159523.4
262170,24027,0.022622809,4771689.65,210923838.8
262171,24027,0.04266943,9000000.00,210923838.8
262172,24027,0.02854359,6020523.54,210923838.8
262172,24027,0.01412584,2979476.46,210923838.8
262173,24027,0.00131698,37981.36,28839736.66
262173,24027,0.005629321,1187357.96,210923838.8
262174,24027,0.012460284,2628170.84,210923838.8
262174,24027,0.179175051,5167361.29,28839736.66
262174,24027,0.00439434,926870.99,210923838.8
262175,24027,0.026863299,5666110.22,210923838.8
262175,24027,0.089885729,2592280.76,28839736.66
262176,24027,0.004390856,926136.11,210923838.8
262176,24027,0.038207209,1101885.83,28839736.66
262176,24027,0.002187219,461336.55,210923838.8
262177,24027,0.002582837,544781.93,210923838.8
262178,24027,0.01151908,2429648.59,210923838.8
262179,24027,0.084546321,2438293.62,28839736.66
262179,24027,0.000457998,96602.70,210923838.8
262180,22003,0.000128016,30126.68,235335318.4
262180,24027,0.000531174,8852.59,16666082.59
262180,24027,0.015788027,455322.54,28839736.66
262180,24027,0.004483805,945741.28,210923838.8
262181,22003,0.022713572,5345305.64,235335318.4
262182,22003,0.006679019,1571808.95,235335318.4
262183,22003,0.017670834,4158571.34,235335318.4
262184,22003,0.001418136,333737.57,235335318.4
262184,22003,0.006880074,2330525.65,338735546.6
262184,24019,0.004174895,738161.24,176809538.4
263159,14035,0.001600749,907581.23,566972830.5
263159,14035,0.005860679,3322846.04,566972830.5
263160,14035,0.004099568,2324343.56,566972830.5
263160,14035,0.103613157,5749278.42,55487918.43
263161,14035,0.16219747,9000000.00,55487918.43
263162,14035,0.162065357,8992669.31,55487918.43
263162,14053,2.13451E-05,7330.69,343436287.4
263163,14035,0.048017723,2664403.50,55487918.43
263163,14053,0.002074762,2678627.08,1291052581
263163,14053,0.010648174,3656969.43,343436287.4
263164,14053,0.004242616,5477440.66,1291052581
263164,14053,0.001698729,583405.15,343436287.4
263164,14053,0.008558077,2939154.18,343436287.4
263165,14053,0.004564278,5892722.54,1291052581
263165,14053,0.00319311,1096629.81,343436287.4
263165,14053,0.0058545,2010647.65,343436287.4
263166,14053,0.004421002,5707746.05,1291052581
263166,14053,0.006101187,2095368.84,343436287.4
263166,14053,0.003485028,1196885.11,343436287.4
263167,14053,0.002274345,2936299.41,1291052581
263167,14053,0.001388567,1792712.71,1291052581
263167,14053,0.012436041,4270987.88,343436287.4
263168,14053,0.001232397,1591089.66,1291052581
263168,14053,0.021572882,7408910.34,343436287.4
263169,14053,0.002593412,3348230.89,1291052581
263169,14053,0.016456529,5651769.11,343436287.4
263170,14053,8.90594E-05,114980.41,1291052581
263170,14053,0.000353956,456975.99,1291052581
263170,14053,0.021081713,7240225.40,343436287.4
263170,14053,0.003458628,1187818.20,343436287.4
263171,14053,0.005078773,6556963.53,1291052581
263171,14053,4.13623E-06,1420.53,343436287.4
263171,14053,0.007109371,2441615.93,343436287.4
263172,14053,0.001258267,1624488.46,1291052581
263172,14053,0.021475633,7375511.54,343436287.4
263173,14064,0.002595414,2013302.08,775715080.6
263173,14064,0.031227972,1703154.34,54539384.19
263173,14053,0.0001922,248140.04,1291052581
263173,14053,0.014661827,5035403.54,343436287.4
263174,14064,0.011566866,8972592.09,775715080.6
263174,14064,0.00031699,17288.45,54539384.19
263174,14064,1.30453E-05,10119.45,775715080.6
263175,14064,0.006247046,4845927.79,775715080.6
263175,14064,0.003890239,3017717.40,775715080.6
263176,14064,0.000533175,413591.99,775715080.6
263176,14064,0.003611287,2801330.15,775715080.6
263176,11022,0.005974333,2428589.64,406503905.7
263176,11022,0.004564434,1855460.18,406503905.7
263176,11022,0.004957066,897996.17,181154756.3
263177,11022,0.003725461,1514414.54,406503905.7
263177,11022,0.007720248,3138310.78,406503905.7
263177,11022,0.023997574,4347274.67,181154756.3
263178,11022,0.010115703,4112072.90,406503905.7
263178,11022,0.02345081,4248225.78,181154756.3
263179,11022,0.000543644,220993.57,406503905.7
263179,11022,4.63399E-05,18837.33,406503905.7
263179,11022,0.001010867,183123.43,181154756.3
263180,11022,0.000508276,206616.22,406503905.7
263182,11022,0.003432218,1395209.86,406503905.7
263183,11022,0.01423306,5785794.39,406503905.7
263184,11030,0.002080596,2648023.12,1272723124
263184,11030,0.004138785,358505.24,86620879.95
263184,11022,0.014127506,5742886.52,406503905.7
263184,11022,0.014741257,59526.31,4038075.536
263185,11030,0.002854992,3633614.23,1272723124
263185,11030,0.061952566,5366385.77,86620879.95
263186,11030,0.002417801,3077190.82,1272723124
263186,11030,0.06837623,5922809.18,86620879.95
263187,11030,0.00511605,6511315.34,1272723124
263187,11030,0.001847743,2351665.76,1272723124
263188,11030,0.004519148,5751624.75,1272723124
263188,11030,0.000855752,1089135.81,1272723124
263189,11030,0.002443001,3109263.62,1272723124
263190,11030,0.004890443,6224179.99,1272723124
263191,11030,0.007071452,9000000.00,1272723124
263192,11030,0.005241597,6671101.52,1272723124
263192,11030,0.001829855,2328898.48,1272723124
263193,11030,3.29818E-05,41976.70,1272723124
263193,11030,0.003741576,4761990.82,1272723124
263197,11030,0.007920509,5090580.09,642708677
263198,11030,0.012002066,7713831.73,642708677
263199,11030,0.00851476,5472510.28,642708677
263199,11029,0.030023945,3489142.46,116211990.5
263199,11029,0.000329977,38347.27,116211990.5
263200,11030,0.004943027,3176926.50,642708677
263200,11029,0.050107338,5823073.50,116211990.5
263201,11030,0.003257297,2093493.22,642708677
263201,11029,0.033464688,3888997.95,116211990.5
263201,11029,0.010957078,3017508.83,275393568.9
263202,11029,0.015000763,1743268.48,116211990.5
263202,11029,0.026350403,7256731.52,275393568.9
263203,24032,0.001471364,881896.47,599373393.7
263203,24032,0.002160222,1294779.30,599373393.7
263203,11029,0.001755753,483523.05,275393568.9
263203,11029,0.010189725,2806184.81,275393568.9
263203,11029,0.000411279,47795.51,116211990.5
263203,11029,0.012657597,3485820.86,275393568.9
263204,24032,0.006467982,3876736.53,599373393.7
263204,11029,0.012567186,3460922.11,275393568.9
263205,24032,0.008657735,5189215.74,599373393.7
263205,11029,7.83136E-06,2156.71,275393568.9
263206,24032,0.006266168,3755774.31,599373393.7
263207,24032,0.001052664,630938.93,599373393.7
263208,24032,0.000709296,380372.13,536267304.3
263209,24032,0.00136157,730165.39,536267304.3
263210,24032,0.000124121,66562.12,536267304.3
263211,24043,0.013240592,2448003.50,184886250.9
263212,24043,0.035607539,6583344.48,184886250.9
263213,24043,0.03118009,5764770.03,184886250.9
263214,24043,0.014400835,2662516.31,184886250.9
263214,24043,0.068931574,3918658.98,56848534.88
263214,11033,0.001741784,602935.16,346159523.4
263215,24043,0.02914565,1656887.48,56848534.88
263215,11033,0.018077817,6257808.41,346159523.4
263216,11033,2.56225E-05,14980.83,584674052.4
263216,11033,0.001940375,671679.14,346159523.4
263216,11033,0.001285028,444824.59,346159523.4
263217,11033,0.006681517,3906509.91,584674052.4
263217,11033,0.014236279,4928023.64,346159523.4
263218,11033,0.005130941,2999928.33,584674052.4
263218,11033,0.017326207,5997631.73,346159523.4
263218,11033,7.04859E-06,2439.94,346159523.4
263219,11033,0.000230196,134589.60,584674052.4
263219,11033,0.017979615,6223815.10,346159523.4
263219,11033,0.00763115,2641595.30,346159523.4
263220,11033,0.018171963,6290398.09,346159523.4
263220,11033,0.003565601,1234266.65,346159523.4
263221,11033,0.000331474,114743.01,346159523.4
263224,11043,6.15428E-05,13882.36,225572623.1
263229,24027,0.0082185,1733477.47,210923838.8
263230,24027,0.015292407,3225533.14,210923838.8
263231,24027,0.035398793,7466449.24,210923838.8
263231,24027,6.71215E-06,1415.75,210923838.8
263232,24027,0.018412371,3883607.89,210923838.8
263232,24027,0.025428644,733355.40,28839736.66
263232,24027,0.000787045,166006.54,210923838.8
263233,24027,0.030325628,6396397.91,210923838.8
263233,24027,0.090278289,2603602.09,28839736.66
263234,24027,0.042669429,8999999.85,210923838.8
263235,24027,0.010020051,2113467.66,210923838.8
263243,24019,0.011771702,2081349.13,176809538.4
264218,14035,0.014766837,8372395.12,566972830.5
264218,14035,0.000413479,234431.53,566972830.5
264219,14035,0.014019,7948392.05,566972830.5
264219,14035,0.018952017,1051607.95,55487918.43
264220,14035,0.008541474,4842783.60,566972830.5
264220,14035,0.074921109,4157216.40,55487918.43
264221,14035,0.012046399,6829981.01,566972830.5
264221,14035,0.033835908,1877484.09,55487918.43
264222,14035,0.00147108,834062.52,566972830.5
264222,14035,0.000629318,34919.55,55487918.43
264222,14053,0.00585422,2010551.75,343436287.4
264223,14053,0.000719877,929399.03,1291052581
264223,14053,0.011922957,4094776.14,343436287.4
264224,14053,0.000189165,244221.55,1291052581
264224,14053,0.002206042,2848116.34,1291052581
264224,14053,0.017201625,5907662.11,343436287.4
264225,14053,0.000301215,388884.69,1291052581
264225,14053,0.003427601,4425213.11,1291052581
264225,14053,0.012188293,4185902.20,343436287.4
264226,14053,0.002231762,2881322.31,1291052581
264226,14053,0.004331809,5592593.74,1291052581
264226,14053,0.000914554,314091.19,343436287.4
264226,14053,0.00061727,211992.76,343436287.4
264227,14053,0.00012874,166209.49,1291052581
264227,14053,0.005332961,6885133.54,1291052581
264227,14053,0.005673998,1948656.97,343436287.4
264228,14053,0.000490717,633541.66,1291052581
264228,14053,0.003505204,4525402.53,1291052581
264228,14053,0.011184187,3841055.82,343436287.4
264229,14053,0.001141243,1473405.23,1291052581
264229,14053,0.020402194,7006853.75,343436287.4
264229,14053,0.001513355,519741.02,343436287.4
264230,14053,4.94428E-06,6383.32,1291052581
264230,14053,0.002519041,3252215.00,1291052581
264230,14053,0.003968419,1362899.23,343436287.4
264230,14053,0.012749097,4378502.45,343436287.4
264231,14064,0.000498887,386994.04,775715080.6
264231,14064,0.002115917,1641348.76,775715080.6
264231,14053,0.002310962,2983573.20,1291052581
264231,14053,0.011612297,3988084.01,343436287.4
264232,14064,0.004213982,3268849.59,775715080.6
264232,14064,4.26418E-05,33077.87,775715080.6
264232,14064,0.057797595,3152245.24,54539384.19
264232,14053,4.78258E-05,61745.60,1291052581
264232,14053,0.000172141,222243.09,1291052581
264232,14053,0.006585905,2261838.62,343436287.4
264233,14064,0.007513904,5828648.30,775715080.6
264233,14064,9.55482E-05,5211.14,54539384.19
264234,14064,0.000321003,249007.17,775715080.6
264234,14064,0.003814244,2958766.59,775715080.6
264235,14064,0.010463105,8116388.50,775715080.6
264235,11022,0.001640105,666709.22,406503905.7
264236,14064,0.000448638,348015.05,775715080.6
264236,11022,0.005963024,2423992.57,406503905.7
264236,11022,0.015320867,6227992.38,406503905.7
264237,11022,0.00301341,1224962.87,406503905.7
264237,11022,0.019126599,7775037.13,406503905.7
264238,11022,0.021665677,8807182.36,406503905.7
264238,11022,0.000427118,173624.96,406503905.7
264239,11022,0.017010824,6914966.49,406503905.7
264240,11022,3.61033E-05,14676.11,406503905.7
264241,11022,0.000597286,242799.17,406503905.7
264242,11022,0.016984338,6904199.64,406503905.7
264243,11030,0.003292218,285174.81,86620879.95
264243,11022,0.012553492,5103043.52,406503905.7
264243,11022,0.894431428,3611781.67,4038075.536
264244,11030,0.00319947,4072039.75,1272723124
264244,11030,0.052361318,4535583.45,86620879.95
264244,11022,6.29988E-05,25609.24,406503905.7
264244,11022,0.090827315,366767.56,4038075.536
264245,11030,0.005674239,7221735.79,1272723124
264245,11030,9.33769E-05,118842.98,1272723124
264245,11030,0.019157289,1659421.23,86620879.95
264246,11030,0.001111078,1414094.44,1272723124
264246,11030,0.005960374,7585905.56,1272723124
264247,11030,0.002440742,3106388.60,1272723124
264247,11030,0.00463071,5893611.40,1272723124
264248,11030,0.003655471,4652402.94,1272723124
264248,11030,0.002986497,3800984.40,1272723124
264249,11030,0.006080316,7738558.40,1272723124
264250,11030,0.007071452,9000000.00,1272723124
264251,11030,0.007056296,8980710.75,1272723124
264251,11030,1.51559E-05,19289.25,1272723124
264252,11030,0.001103016,1403834.48,1272723124
264252,11030,0.003574765,4549686.19,1272723124
264256,11030,0.000647143,415924.54,642708677
264257,11030,0.001554015,998779.07,642708677
264258,11030,0.001273821,1621220.95,1272723124
264258,11030,0.005509291,3540869.15,642708677
264259,11030,0.003337482,4247690.61,1272723124
264259,11030,0.007394189,4752309.39,642708677
264260,24032,4.33184E-05,23230.24,536267304.3
264260,11030,0.000321757,409507.17,1272723124
264260,11030,0.000848008,1079279.07,1272723124
264260,11030,0.010445812,6713614.22,642708677
264260,11029,0.00666342,774369.31,116211990.5
264261,24032,0.006659756,3991680.58,599373393.7
264261,24032,5.85959E-05,35120.83,599373393.7
264261,24032,0.004332535,2323396.77,536267304.3
264261,11030,0.000236524,301029.81,1272723124
264261,11030,4.89152E-05,31438.20,642708677
264261,11029,0.019940574,2317333.82,116211990.5
264262,24032,0.013047389,7820258.12,599373393.7
264262,24032,1.71642E-06,1028.77,599373393.7
264262,24032,0.001856171,1112539.76,599373393.7
264262,24032,7.18919E-05,38553.28,536267304.3
264262,11029,1.07281E-05,2954.46,275393568.9
264262,11029,0.000212247,24665.61,116211990.5
264263,24032,4.2163E-06,2527.14,599373393.7
264263,24032,0.012298386,7371325.65,599373393.7
264264,24032,0.009101725,5455331.82,599373393.7
264265,24032,0.00975381,5846174.32,599373393.7
264266,24032,0.001013177,607271.44,599373393.7
264266,24032,4.30407E-05,25797.45,599373393.7
264267,24032,0.007001134,4196293.51,599373393.7
264268,24032,0.004590994,2751719.39,599373393.7
264269,24043,0.006180775,1142740.26,184886250.9
264269,24032,0.000226816,135947.25,599373393.7
264270,24043,0.034292646,6340238.75,184886250.9
264270,24032,3.86623E-05,23173.15,599373393.7
264271,24043,0.038219161,7066197.35,184886250.9
264272,24043,0.03636613,6723597.37,184886250.9
264274,11033,0.002693633,932426.71,346159523.4
264275,11033,0.003844287,2247654.94,584674052.4
264275,11033,0.000282548,97806.77,346159523.4
264276,11033,0.015393192,9000000.00,584674052.4
264277,11033,0.014021307,8197894.46,584674052.4
264277,11033,0.002317156,802105.54,346159523.4
264278,11033,0.015257138,8920452.77,584674052.4
264278,11033,0.000229799,79547.23,346159523.4
264279,11033,0.006362092,3719750.10,584674052.4
264279,11033,0.003037011,1051290.22,346159523.4
264290,24027,0.020856071,4399042.59,210923838.8
264291,24027,0.038835839,8191404.14,210923838.8
264291,24027,0.001290679,272235.04,210923838.8
264291,24027,0.018597979,536360.81,28839736.66
264292,24027,1.28377E-05,2707.77,210923838.8
264292,24027,0.035364022,7459115.22,210923838.8
264292,24027,0.053335335,1538177.01,28839736.66
264293,24027,0.027720608,5846937.12,210923838.8
264301,24019,0.001478328,261382.51,176809538.4
264302,24019,0.045087349,7971873.33,176809538.4
265277,14035,0.009212062,5222988.60,566972830.5
265278,14035,0.015808528,8963006.11,566972830.5
265279,14035,0.015873777,9000000.00,566972830.5
265280,14035,0.012714611,7208839.18,566972830.5
265280,14053,2.77634E-06,3584.41,1291052581
265281,14035,0.001586969,899768.27,566972830.5
265281,14053,3.70611E-05,47847.87,1291052581
265281,14053,5.90841E-05,76280.64,1291052581
265282,14053,0.004444498,5738080.59,1291052581
265283,14053,0.003372244,4353743.90,1291052581
265283,14053,0.003598812,4646256.10,1291052581
265284,14053,0.006349215,8197170.59,1291052581
265284,14053,0.000621841,802829.41,1291052581
265285,14053,0.006971056,9000000.00,1291052581
265286,14053,0.006747891,8711882.15,1291052581
265286,14053,9.31756E-05,120294.64,1291052581
265286,14053,0.000129989,167823.21,1291052581
265287,14053,0.005430226,7010706.71,1291052581
265287,14053,8.73261E-06,11274.26,1291052581
265287,14053,0.001532098,1978019.04,1291052581
265288,14053,0.004540825,5862444.09,1291052581
265288,14053,0.00042447,548012.71,1291052581
265288,14053,0.002005761,2589543.21,1291052581
265289,14064,0.001114385,864445.61,775715080.6
265289,14064,0.001139915,884249.32,775715080.6
265289,14053,0.004176454,5392022.00,1291052581
265289,14053,0.000148793,192099.14,1291052581
265289,14053,0.001291337,1667183.93,1291052581
265290,14064,0.001753884,1360514.58,775715080.6
265290,14064,0.007575788,5876652.88,775715080.6
265290,14064,6.93865E-07,538.24,775715080.6
265290,14064,0.002265115,1757083.55,775715080.6
265290,14053,4.03604E-06,5210.74,1291052581
265291,14064,0.007485014,5806237.95,775715080.6
265291,14064,1.90889E-05,14807.53,775715080.6
265291,14064,0.004098096,3178954.52,775715080.6
265292,14064,0.006901268,5353417.56,775715080.6
265292,14064,0.000601078,466265.26,775715080.6
265293,14064,0.001485584,1152389.80,775715080.6
265294,14064,0.003615068,2804263.14,775715080.6
265294,11022,0.003354967,1363807.35,406503905.7
265295,11022,0.013529679,5499867.48,406503905.7
265295,11022,0.002957737,1202331.77,406503905.7
265296,11022,0.009352976,3802021.31,406503905.7
265296,11022,0.000688968,280068.35,406503905.7
265296,11022,0.01118903,4548384.20,406503905.7
265297,11022,0.021956938,8925581.18,406503905.7
265298,11022,0.012541623,5098218.76,406503905.7
265299,11022,0.003622596,1472599.37,406503905.7
265301,11022,0.007442701,3025486.95,406503905.7
265302,11022,0.02010601,8173171.68,406503905.7
265303,11030,0.003173835,4039413.48,1272723124
265303,11022,0.00521935,2121686.27,406503905.7
265304,11030,0.004933905,6279495.52,1272723124
265304,11030,1.34536E-07,171.23,1272723124
265305,11030,0.005126559,6524690.61,1272723124
265305,11030,0.001944892,2475309.39,1272723124
265306,11030,0.007071452,9000000.00,1272723124
265307,11030,0.003299712,4199619.71,1272723124
265307,11030,0.00377174,4800380.29,1272723124
265308,11030,0.003716789,4730443.76,1272723124
265308,11030,0.003354662,4269556.24,1272723124
265309,11030,0.005413713,6890157.35,1272723124
265309,11030,0.001657739,2109842.65,1272723124
265310,11030,0.005671723,7218533.05,1272723124
265310,11030,0.000727305,925657.46,1272723124
265310,11030,0.000672424,855809.49,1272723124
265311,11030,0.002211347,2814432.24,1272723124
265311,11030,0.004128475,5254405.24,1272723124
265312,11030,0.000915816,1165580.28,1272723124
265314,11030,0.022437985,1943597.98,86620879.95
265315,11030,0.039027596,3380604.72,86620879.95
265316,11030,0.010108522,875609.07,86620879.95
265317,11030,0.001786143,2273265.08,1272723124
265318,11030,0.005508059,7010233.74,1272723124
265318,11030,0.000525713,337880.57,642708677
265319,11030,0.000226323,288046.47,1272723124
265319,11030,0.00154161,1962042.16,1272723124
265319,11030,0.010502288,6749911.37,642708677
265320,24032,0.000248253,148796.45,599373393.7
265320,24032,0.006268849,3757381.48,599373393.7
265320,24032,0.002465897,1322380.09,536267304.3
265320,11030,0.000123561,157259.28,1272723124
265320,11030,0.001368104,1741217.26,1272723124
265320,11030,0.002914175,1872965.44,642708677
265321,24032,0.01339499,8028600.90,599373393.7
265321,24032,0.001344067,805598.16,599373393.7
265321,24032,0.000276624,165800.94,599373393.7
265322,24032,0.001958242,1173718.35,599373393.7
265322,24032,0.009894515,5930508.94,599373393.7
265323,24032,0.004493677,2693390.34,599373393.7
265324,24032,0.003686407,2209534.31,599373393.7
265324,24032,0.001248934,748577.67,599373393.7
265325,24032,0.000395658,237146.86,599373393.7
265325,24032,0.013907083,8335535.65,599373393.7
265326,24032,0.011415856,6842360.47,599373393.7
265327,24032,0.001721745,1031967.90,599373393.7
265328,24043,0.015479592,2861963.77,184886250.9
265328,24032,0.002348517,1407638.54,599373393.7
265329,24043,0.048556673,8977461.19,184886250.9
265330,24043,0.047495539,8781272.06,184886250.9
265331,24043,0.025397694,4695684.49,184886250.9
265334,11033,0.000120058,70194.66,584674052.4
265335,11033,0.014250502,8331898.47,584674052.4
265336,11033,0.011439751,6688525.63,584674052.4
265337,11033,0.009768455,5711362.04,584674052.4
265338,11033,0.005018749,2934332.18,584674052.4
265340,11033,0.006717359,2325277.88,346159523.4
265341,11043,0.001212026,273399.80,225572623.1
265341,11033,0.00678388,2348304.62,346159523.4
265342,24032,0.000184179,98769.10,536267304.3
265342,11043,0.001370227,309085.74,225572623.1
265348,24027,0.007174629,1513300.27,210923838.8
265349,24027,0.004562118,962259.41,210923838.8
265350,24027,0.007319789,1543917.91,210923838.8
265350,24027,0.007169019,1512116.99,210923838.8
265350,24024,0.010019573,4381590.75,437303125.4
265350,24024,0.002693827,1178019.00,437303125.4
265351,24027,0.033011812,6962978.07,210923838.8
265351,24024,0.004110484,1797527.35,437303125.4
265352,24027,0.008048338,1697586.42,210923838.8
265352,24024,8.46691E-07,370.26,437303125.4
265359,24019,0.000815478,144184.21,176809538.4
265360,24019,0.031231314,5521994.24,176809538.4
265361,24019,0.026100349,4614790.69,176809538.4
266336,14035,0.000171501,97236.27,566972830.5
266337,14035,0.011672198,6617818.94,566972830.5
266338,14035,0.007477828,4239725.23,566972830.5
266339,14035,0.006719084,3809538.15,566972830.5
266339,14035,0.001987622,1126927.59,566972830.5
266340,14035,0.005578093,3162627.07,566972830.5
266340,14053,0.003113483,4019670.35,1291052581
266341,14053,0.004336826,5599069.98,1291052581
266342,14053,0.006932653,8950419.40,1291052581
266342,14053,3.84032E-05,49580.60,1291052581
266343,14053,0.002420506,3125000.79,1291052581
266343,14053,0.00414288,5348676.23,1291052581
266344,14053,0.006034339,7790649.55,1291052581
266344,14053,0.000936717,1209350.45,1291052581
266345,14053,0.004594046,5931155.12,1291052581
266345,14053,0.00237701,3068844.88,1291052581
266346,14053,0.002140957,2764088.02,1291052581
